,FIPS,County,State,NERC Region,Generation (kWh),Useful Thermal Output (MMBtu),Tons of CO2 Emissions,tonCO2e_PET,tonCO2e_GAS,tonCO2e_COAL,tonCO2e_other,Metric Tonnes of CO2 Emissions,Nameplate Capacity (MW),Establishments,emp,emp_new,Winsorized_MWh?,Winsorized_emp?,short_tonCO2e_peremployee,Sector Code,Winsorized_intensity?,short_tonCO2e_peremployee_LOG,population,tonCO2e_percapita,tonCO2e_percapita_log,annual_avg_emplvl,tonCO2e_perjob,tonCO2e_perjob_log
86,37135,orange,NC,SERC,51408000.0,1293792.0,187681.1374563147,0.0,0.0,187681.1374563147,0.0,170263.21097370412,32.0,1.0,12.785381582210112,12.785381582210112,0,0,14679.353623474073,5,0,4.166736517083713,148696.0,1.2621801356883486,0.35452718450658327,73386.0,2.5574515228560584,0.5511389906960105
87,37147,pitt,NC,SERC,1172000.0,3146.0,1283.5951860984999,1283.5951860984999,0.0,0.0,0.0,1164.4699139059999,9.2,1.0,4.322998806002143,4.322998806002143,0,0,296.9224012545016,7,0,2.474103159728803,170243.0,0.007539782464468436,0.003262203164209688,77591.0,0.016543093736367618,0.00712579416462142
88,38017,cass,ND,MRO,78000.0,0.0,27.0967198656,27.0967198656,0.0,0.0,0.0,24.5819830043,2.0,1.0,37.46384401012336,37.46384401012336,0,0,0.7232765505397154,4,0,0.23635497839736452,184525.0,0.00014684579252459016,6.376963534743432e-05,120149.0,0.0002255259707995905,9.793364176932465e-05
89,38067,pembina,ND,MRO,0.0,1059910.0,211484.5558749,0.0,0.0,211484.5558749,0.0,191857.530504309,6.0,1.0,0.5925179909213794,2.3722036485139295,0,1,89151.09628441252,7,1,4.950131559446868,6844.0,30.90072411965225,1.5038005412891546,3499.0,60.44142780077165,1.7884612994517015
90,39133,portage,OH,RFC,10495000.0,172600.0,16475.2985100627,0.0,16475.2985100627,0.0,0.0,14946.2927606484,13.2,1.0,11.687484709914195,11.687484709914195,0,0,1409.6530535853558,5,0,3.149420213299938,161791.0,0.10183074775520704,0.04211488765437705,55116.0,0.2989204316362345,0.11358254817872258
91,39141,ross,OH,RFC,153982599.0,3419062.0,336120.68114048097,0.0,336120.68114048097,0.0,0.0,304926.68161161366,92.8,1.0,4.168030526488383,4.168030526488383,0,0,80642.56703601133,7,0,4.90656972929236,77093.0,4.359937752331352,0.7291597460405344,29507.0,11.391218393617818,1.0931140114293039
92,40027,cleveland,OK,MRO,14000.0,101025.0,8446.5805467879,0.0,8446.5805467879,0.0,0.0,7662.6876048153,18.6,1.0,93.12498188949564,93.12498188949564,0,0,90.70155371209432,5,0,1.9623766940437686,295528.0,0.028581320710010218,0.012238633161982851,84291.0,0.10020738331242837,0.04147455510300961
93,40089,mccurtain,OK,MRO,138466851.0,2469967.0,351285.953187081,0.0,351285.953187081,0.0,0.0,318684.526160828,68.0,1.0,0.9200010179384706,3.940343616935432,1,1,89151.09628441252,7,1,4.950131559446868,30814.0,11.400206178590283,1.0934289062493021,11161.0,31.474415660521547,1.5115413451894308
94,40151,woods,OK,MRO,19554920.0,0.0,11059.2893112933,0.0,11059.2893112933,0.0,0.0,10032.9214472406,3.9000000000000004,1.0,6.997513179405331,6.997513179405331,0,0,1580.4599473770695,6,0,3.199058197292909,8624.0,1.2823851242223214,0.358388928080665,3441.0,3.2139753883444637,0.6246919947895462
95,41003,benton,OR,WECC,43702000.0,351316.0,34814.6280100542,0.0,34814.6280100542,0.0,0.0,31583.6233421521,6.5,1.0,3.110079600440636,3.110079600440636,0,0,11194.127637479653,5,0,4.049029049405634,95184.0,0.3657613465504097,0.13537481725820125,38210.0,0.9111391784887254,0.2812923156519096
96,41007,clatsop,OR,WECC,35857842.0,1208372.0,102484.674204537,0.0,102484.674204537,0.0,0.0,92973.4865322851,36.0,1.0,0.6307617492633497,1.1495615699170687,0,1,89151.09628441252,7,1,4.950131559446868,41072.0,2.495244307667925,0.543477537095687,19159.0,5.349166146695391,0.8027166919584094
97,41019,douglas,OR,WECC,4897818.0,36748.0,9145.1241712776,0.0,9145.1241712776,0.0,0.0,8296.4022237845,51.5,1.0,1.2212530825067058,1.2212530825067058,0,0,7488.312047906242,7,0,3.8744419261747574,111201.0,0.08223958571665363,0.03432341533291723,38931.0,0.2349059662294213,0.09163388884873384
98,41041,lincoln,OR,WECC,0.0,826851.0,147311.97533078,0.0,147311.97533078,0.0,0.0,133640.547338093,37.3,1.0,0.668396330262877,1.6523854609798727,0,1,89151.09628441252,7,1,4.950131559446868,50395.0,2.9231466480956443,0.5936345424574382,18743.0,7.8595729248668835,0.9474127872545409
99,42013,blair,PA,RFC,8937000.0,0.0,5166.6254393523,0.0,5166.6254393523,0.0,0.0,4687.1318509955,1.5,1.0,2.852211746664104,2.852211746664104,0,0,1811.4452566136065,4,0,3.258264897941141,122822.0,0.04206596081607774,0.017895209857740884,58441.0,0.08840754674547494,0.03679154440738325
100,42047,elk,PA,RFC,42612385.0,1727001.0,163800.026751834,0.0,163800.026751834,0.0,0.0,148598.409463697,54.0,1.0,0.5202681534165224,1.8373304825021355,0,1,89151.09628441252,7,1,4.950131559446868,30990.0,5.285576855496418,0.7983451409977429,14620.0,11.203832199167852,1.0864962275285086
101,42049,erie,PA,RFC,449104.0,96243.0,9866.541136122,0.0,9866.541136122,0.0,0.0,8950.8674009997,2.5,1.0,6.062546338606885,6.062546338606885,0,0,1627.4582634182777,7,0,3.2117766322902606,270876.0,0.036424567463053205,0.015537698975290504,121826.0,0.08098879661256217,0.03382119294076992
102,42085,mercer,PA,RFC,6497400.0,0.0,9887.07695096,9887.07695096,0.0,0.0,0.0,8969.4973700082,4.4,1.0,0.3678698564172928,4.735714285714286,1,1,2087.7688885888383,6,0,3.319890390213387,110652.0,0.08935289873621804,0.037168593388758664,45734.0,0.21618657784055625,0.08500020611336699
103,42119,union,PA,RFC,34709000.0,258222.0,30110.5514347506,0.0,30110.5514347506,0.0,0.0,27316.113067904,5.9,1.0,0.6911832576507307,1.0,0,1,30110.5514347506,5,0,4.478733132204669,42681.0,0.7054790523828073,0.2318463895361892,17601.0,1.7107295855207432,0.43308619579011853
104,45041,florence,SC,SERC,18636883.0,498149.0,62173.245554230794,0.0,62173.245554230794,0.0,0.0,56403.198361816896,103.8,1.0,49.057824165316596,49.057824165316596,0,0,1267.3461697917428,7,0,3.1032378017416025,137059.0,0.4536239543133307,0.16245207111091575,66089.0,0.9407502845289049,0.2879696585063674
105,45045,greenville,SC,SERC,0.0,0.0,1.3772371370999998,1.3772371370999998,0.0,0.0,0.0,1.2494213345,4.1,1.0,1.1721982686610282,1.1721982686610282,0,0,1.1749182488327528,4,0,0.33744293726854907,525534.0,2.620643263994337e-06,1.1381294172558326e-06,279531.0,4.926956713566652e-06,2.139744842039497e-06
106,45055,kershaw,SC,SERC,0.0,909828.0,63362.7212576127,0.0,63362.7212576127,0.0,0.0,57482.2836411256,19.0,1.0,23.953381964520613,23.953381964520613,0,0,2645.251570382195,7,0,3.42263112875373,65403.0,0.9688045083193844,0.2942025951766587,17705.0,3.578803798792019,0.6607520344585681
107,45069,marlboro,SC,SERC,0.0,164.0,11.9339167068,0.0,11.9339167068,0.0,0.0,10.8263782154,51.4,1.0,1.9527703346733045,1.9527703346733045,0,0,6.11127509205865,7,0,0.8519474791819992,26667.0,0.0004475162825514681,0.00019431037678738268,6797.0,0.0017557623520376637,0.000761849283419759
108,45077,pickens,SC,SERC,238000.0,0.0,199.8346052472,0.0,199.8346052472,0.0,0.0,181.288764626,5.5,1.0,5.766843239329097,5.766843239329097,0,0,34.65233871528791,4,0,1.5520880238885855,131404.0,0.0015207650090347325,0.0006599581581534247,37052.0,0.005393355426082262,0.0023360106798794903
109,46083,lincoln,SD,MRO,12421000.0,253906.0,57775.1912559789,0.0,57775.1912559789,0.0,0.0,52413.3096761126,3.6,1.0,1.750163979383132,1.750163979383132,0,0,33011.30176175978,7,0,4.51867580629276,65161.0,0.8866529251542932,0.2756920132788226,23850.0,2.422439884946704,0.5343358285035544
110,47071,hardin,TN,SERC,67393779.0,2284454.0,221272.5816743414,0.0,221272.5816743414,0.0,0.0,200737.1692591325,72.5,1.0,0.1880362011877905,2.4819950723705175,0,1,89151.09628441252,7,1,4.950131559446868,26831.0,8.246900289752205,0.9659961746133325,7976.0,27.742299608117026,1.4585215121337156
111,47093,knox,TN,SERC,31620000.0,130486.0,21453.3212657742,0.0,21453.3212657742,0.0,0.0,19462.3253794559,5.0,1.0,229.73324175746035,229.73324175746035,0,0,93.3836178937632,5,0,1.9748966206142946,478971.0,0.044790438806888516,0.019029189589106956,240575.0,0.0891751897153661,0.037097740001353914
112,47105,loudon,TN,SERC,404308800.0,0.0,269504.342984764,0.0,269504.342984764,0.0,0.0,244492.73608343,61.4,1.0,0.7052328687882814,5.377158966313331,1,1,50120.21118831468,7,0,4.700021557255193,54886.0,4.910256586101447,0.7716063356205238,16232.0,16.603273964068755,1.2455934480583146
113,47107,mcminn,TN,SERC,59656470.0,1520309.0,153718.1549018312,0.0,153718.1549018312,0.0,0.0,139452.1953205395,63.2,1.0,0.4229957635542328,1.7242430133605415,0,1,89151.09628441252,7,1,4.950131559446868,53276.0,2.8853171203136725,0.5894264717808614,18835.0,8.161303684726903,0.9619572796499719
114,47149,rutherford,TN,SERC,33154000.0,141903.0,32432.3491372551,0.0,32432.3491372551,0.0,0.0,29422.43412615,5.0,1.0,7.392381673598282,7.392381673598282,0,0,4387.2665900201655,5,0,3.642293003373459,341486.0,0.09497416918191405,0.03940387414045031,134019.0,0.24199814307863138,0.0941209465238894
115,48067,cass,TX,MRO,85167.0,1516.0,181.2317350866,0.0,181.2317350866,0.0,0.0,164.4123515255,65.0,1.0,0.3158336620597637,1.0,0,1,181.2317350866,7,0,2.260624010248642,28454.0,0.006369288503781542,0.0027573748849250962,7841.0,0.02311334460994771,0.009923749266299672
116,48081,coke,TX,TRE,15244000.0,0.0,7764.8848047078,0.0,7764.8848047078,0.0,0.0,7044.2572845031,1.8,1.0,0.11271142166028457,1.0,0,1,7764.8848047078,6,0,3.8901909441483764,3285.0,2.363739666577717,0.5268223766194007,714.0,10.875188802111765,1.0746405231443559
117,48211,hemphill,TX,MRO,25255580.0,0.0,20628.4770228042,0.0,20628.4770228042,0.0,0.0,18714.0315910407,3.0,1.0,0.33496677376135614,1.0,0,1,20628.4770228042,6,0,4.314488218327528,3382.0,6.099490544885925,0.8512271851299006,1975.0,10.444798492559089,1.058608150497668
118,48241,jasper,TX,TRE,62581187.0,2149386.0,186796.567246654,0.0,186796.567246654,0.0,0.0,169460.734143748,57.7,1.0,0.41384279788619377,2.0952806530918022,0,1,89151.09628441252,7,1,4.950131559446868,32980.0,5.6639347254898125,0.8237307344223774,9518.0,19.625611183720743,1.3144068265448527
119,48371,pecos,TX,TRE,10351740.0,60095.0,8270.4382761792,0.0,8270.4382761792,0.0,0.0,7502.8923851757,5.6,1.0,0.38249745125162554,1.0,0,1,8270.4382761792,7,0,3.9175810332644785,15193.0,0.5443584727294939,0.18874811507911235,5704.0,1.4499365841828893,0.3891548429376426
120,48415,scurry,TX,TRE,648741000.0,0.0,346075.628552728,0.0,346075.628552728,0.0,0.0,313957.750660191,153.9,1.0,0.4249198625555371,8.628017705687032,1,1,40110.6766765925,6,0,4.603270815962524,16932.0,20.439146500869832,1.3312074919656631,6447.0,53.680103699818204,1.7378293295281204
121,49045,tooele,UT,WECC,157800140.0,893511.0,279639.689744748,0.0,279639.689744748,0.0,0.0,253687.462346682,48.0,1.0,19.622996917840073,19.622996917840073,0,0,14250.610694970657,7,0,4.153863950408192,72698.0,3.8465939880704836,0.6854366392552266,16515.0,16.93246683286394,1.253640036255419
122,51069,frederick,VA,RFC,84452000.0,509778.0,56925.0166898028,0.0,56925.0166898028,0.0,0.0,51642.0363692305,15.0,1.0,2.5277513402150644,2.5277513402150644,0,0,22520.02235511011,7,0,4.352588101681299,91419.0,0.622682557124917,0.2102335677787157,32899.0,1.7302962609745827,0.43620977433951097
123,51071,giles,VA,RFC,179857000.0,6259052.0,496359.909638195,0.0,496359.909638195,0.0,0.0,450294.75609017,27.2,1.0,82.86101247303874,82.86101247303874,0,0,5990.27087437171,7,0,3.7775189551412844,16787.0,29.568112803847917,1.4852686273366693,4517.0,109.8870731986263,2.044880920669229
124,51093,isle of wight,VA,SERC,22422084.0,274839.0,34255.8984097275,0.0,34255.8984097275,0.0,0.0,31076.7471738433,82.5,1.0,0.5088883178261563,1.0,0,1,34255.8984097275,7,0,4.534748039758595,38606.0,0.8873205825448766,0.27584567621416956,10804.0,3.170668123817799,0.6202056327302662
125,51101,king william,VA,SERC,199282291.0,4456521.0,360379.14600204705,0.0,360379.14600204705,0.0,0.0,326933.8165672202,101.0,1.0,0.4149235306234458,4.042341160363914,1,1,89151.09628441252,7,1,4.950131559446868,17810.0,20.234651656487763,1.327045141008072,4039.0,89.22484426889008,1.9553261411253373
126,51510,alexandria city,VA,SERC,139742000.0,0.0,152922.431737972,0.0,0.0,0.0,152922.431737972,138730.320001789,29.0,1.0,2.412270346112967,101.8527696793003,1,0,1501.4067091103432,4,0,3.1767875143010924,159467.0,0.9589597329727906,0.2920255090281965,90924.0,1.681870922286437,0.42843787154401514
127,51580,covington city,VA,SERC,310090304.0,2182597.0,890116.7692355381,0.0,890116.7692355381,0.0,0.0,807508.635793829,160.9,1.0,0.5214388593336535,9.984361453008505,1,1,89151.09628441252,7,1,4.950131559446868,5737.0,155.15369866402963,2.1935522754080665,3975.0,223.92874697749386,2.3520449639099033
128,51740,portsmouth city,VA,SERC,196539000.0,703116.0,373259.156267792,0.0,0.0,0.0,373259.156267792,338618.485228878,60.0,1.0,2.9288652444451055,143.25,1,0,2605.6485603336264,5,0,3.4160824816491995,97915.0,3.8120732907909103,0.6823322332861929,44682.0,8.353680593254374,0.9709825356649049
129,53031,jefferson,WA,WECC,4243413.0,504120.0,51536.528997080604,0.0,51536.528997080604,0.0,0.0,46753.632402323,7.9,1.0,0.5221841270291316,1.0,0,1,51536.528997080604,7,0,4.712123592160975,32977.0,1.5628022257052068,0.4087150924897426,9148.0,5.633638937153542,0.8217518295788199
130,53075,whitman,WA,WECC,389000.0,0.0,356.663533831,0.0,356.663533831,0.0,0.0,323.5630353179,4.0,1.0,0.7707220620168952,1.0,0,1,356.663533831,4,0,2.553474663203787,47973.0,0.007434672291309695,0.0032168936386934273,18904.0,0.018867093410442234,0.008117535956392124
131,55027,dodge,WI,MRO,0.0,166754.0,13177.146976209699,0.0,13177.146976209699,0.0,0.0,11954.229317073099,4.3,1.0,3.4843339265568556,3.4843339265568556,0,0,3781.826671598917,5,0,3.577816442457778,89396.0,0.14740197521376458,0.0597155931703547,35558.0,0.3705817812084397,0.1369049545547528
132,55069,lincoln,WI,MRO,42716785.0,1637552.0,149571.974007293,0.0,149571.974007293,0.0,0.0,135690.8046877377,18.700000000000003,1.0,0.6997700297599906,1.6777356672106867,0,1,89151.09628441252,7,1,4.950131559446868,28415.0,5.2638386066265355,0.7968405592104078,10887.0,13.738584918461743,1.168455788027426
133,55085,oneida,WI,MRO,19157000.0,1835971.0,194114.4847690642,0.0,0.0,194114.4847690642,0.0,176099.5053697397,21.3,1.0,0.02734189447043989,2.177365089822276,0,1,89151.09628441252,7,1,4.950131559446868,37845.0,5.129197642200138,0.7874036258443566,16173.0,12.00237956897695,1.1140228399303553
134,55097,portage,WI,RFC,17853000.0,302282.0,70822.4721920133,0.0,70822.4721920133,0.0,0.0,64249.7252943965,7.6,1.0,1.9418809633880505,1.9418809633880505,0,0,36471.06775713352,7,0,4.561960386018918,70377.0,1.006329797973959,0.30240232333427486,33856.0,2.091873587902094,0.49022172936050035
135,55101,racine,WI,RFC,18688632.0,111566.0,15621.5554687929,0.0,15621.5554687929,0.0,0.0,14171.782154398,10.0,1.0,6.06734030939696,6.06734030939696,0,0,2574.6957764341296,7,0,3.4108945658235177,197727.0,0.0790056768614954,0.03302372959777292,75412.0,0.20714946518847,0.08176104630930967
136,56007,carbon,WY,WECC,8477980.0,29543.0,11611.7661904222,0.0,11611.7661904222,0.0,0.0,10534.1251840898,6.7,1.0,0.8972717498769156,1.0,0,1,11611.7661904222,7,0,4.064935682110979,14537.0,0.7987732125213043,0.25497641139490035,7044.0,1.648461980468796,0.42299374287814057
137,56015,goshen,WY,WECC,0.0,80301.0,16637.9273749887,0.0,16637.9273749887,0.0,0.0,15093.8286990735,2.0,1.0,0.5377182313612778,1.0,0,1,16637.9273749887,7,0,4.221125326153129,12498.0,1.3312471895494238,0.3675883255864732,4154.0,4.005278616992946,0.6994282573307775
138,01001,autauga,AL,SERC,11103925140.0,2931963.0,4918636.610536705,0.0,4918636.610536705,0.0,0.0,4462157.8613233175,3260.3,4.0,28.380873687662376,147.67813767057015,1,0,33306.46423446135,,0,4.522541570220426,58805.0,83.64316997766694,1.9275919197906932,11107.0,442.8411461723872,2.6472275609137847
139,01015,calhoun,AL,SERC,334922000.0,0.0,211865.2615063316,0.0,211865.2615063316,0.0,0.0,192202.9043874915,748.0,1.0,53.102557925928465,53.102557925928465,0,0,3989.7374021390374,2,0,3.601053151348525,116441.0,1.8195074029451104,0.450173239216619,44563.0,4.754286325120202,0.7599914679689679
140,01033,colbert,AL,SERC,1670000.0,0.0,2513.8444545324,0.0,2513.8444545324,0.0,0.0,2280.5447287784,476.0,1.0,3.1998711326394678,3.1998711326394678,0,0,785.6080293017341,1,0,2.895758375157429,57227.0,0.04392759457131075,0.018670377623507987,24252.0,0.10365513996917368,0.04283339023603881
141,01039,covington,AL,SERC,3560672000.0,0.0,1588236.5853477165,0.0,1588236.5853477165,0.0,0.0,1440838.778325065,654.0,1.0,729.2235793865092,729.2235793865092,0,0,2177.9830359899897,1,0,3.3382538491518927,37570.0,42.274064023095995,1.6362276832718554,12240.0,129.75789095978075,2.1164679070756907
142,01055,etowah,AL,SERC,169977000.0,108331.0,135132.886835166,0.0,135132.886835166,0.0,0.0,122591.750734977,138.0,1.0,210.70832731634667,210.70832731634667,0,0,641.3267503770006,1,0,2.8077560090438447,103436.0,1.3064396035728951,0.36294208665794575,35617.0,3.7940558394914223,0.6807030882378445
143,01063,greene,AL,SERC,1767889000.0,0.0,1098901.0630372774,0.0,1098901.0630372774,0.0,0.0,996916.5046151555,1288.4,1.0,0.05350307627563163,23.512276229942827,1,1,46737.33211920289,1,0,4.669673210316565,7730.0,142.16055149253265,2.1558233627390786,1774.0,619.4481753310471,2.7927055116885544
144,01069,houston,AL,SERC,979000.0,0.0,995.6431650616,995.6431650616,0.0,0.0,0.0,903.2415540793,8.6,1.0,11.674523396934863,11.674523396934863,0,0,85.28340996969567,2,0,1.9359273003359116,107202.0,0.009287542816939982,0.004014912984490913,49036.0,0.020304330799037443,0.00872973006915653
145,01073,jefferson,AL,SERC,18491321892.0,448212.0,19688469.64428167,0.0,38153.667705106796,19650315.976576563,0.0,17861262.49141032,2850.8,3.0,400.83974015502844,400.83974015502844,0,0,49118.058096402754,,0,4.691250030212573,674721.0,29.180164311295588,1.4797215998959903,354285.0,55.57240539193494,1.7526046448219936
146,01081,lee,AL,SERC,12471573000.0,0.0,5149387.4231656445,0.0,5149387.4231656445,0.0,0.0,4671493.625297692,2098.7,2.0,19.71569962224165,165.86735332246354,1,0,31045.213660307792,,0,4.492008641977847,174241.0,29.55324764645316,1.485057380207715,60300.0,85.39614300440539,1.9364943546398523
147,01085,lowndes,AL,SERC,407967000.0,2791444.0,292687.438677516,0.0,292687.438677516,0.0,0.0,265524.302528818,97.0,1.0,0.09699310022269829,5.425811686537495,1,1,53943.53058800973,1,0,4.731947418326443,10311.0,28.385941099555428,1.4681396037725252,2320.0,126.15837874030862,2.1043449820563063
148,01097,mobile,AL,SERC,15493837000.0,3508980.0,9108644.088199152,0.0,9108644.088199152,0.0,0.0,8263307.7095157085,3341.5,7.0,324.98907514471773,324.98907514471773,0,0,28027.539338493363,,0,4.447600465803054,414809.0,21.958646240074714,1.3609462762434126,171826.0,53.01086033661467,1.732481095193959
149,01099,monroe,AL,SERC,40377618.0,393216.0,104778.48545766031,0.0,104778.48545766031,0.0,0.0,95054.4184502045,117.0,2.0,0.367912919392569,1.0,0,1,104778.48545766031,,1,5.020276261420121,19772.0,5.299336711392894,0.7992948228270393,6241.0,16.788733449392776,1.2501450275936954
150,01103,morgan,AL,SERC,5266147000.0,2052009.0,2506010.9497066233,0.0,2506010.9497066233,0.0,0.0,2273438.2198191225,1802.4,2.0,140.01849674508796,140.01849674508796,0,0,17897.713573292862,,0,4.252821818237045,123421.0,20.304574988912936,1.3284728747575014,49920.0,50.20053985790511,1.7092745401960092
151,01117,shelby,AL,SERC,5688930000.0,0.0,4766398.80185729,0.0,4766398.80185729,0.0,0.0,4324048.627285936,2034.0,1.0,37.40125167243832,75.66068549145827,1,0,62997.0343368802,1,0,4.799326998819228,223024.0,21.37168556683267,1.349698706707116,84905.0,56.13802251760544,1.7569252058655365
152,01121,talladega,AL,SERC,95768959.0,2113862.0,185086.09768493718,0.0,185086.09768493718,0.0,0.0,167909.0063366933,116.5,2.0,2.85792539561898,2.85792539561898,0,0,64762.396516250046,,0,4.811329617252181,82149.0,2.2530535695496865,0.512291215070439,30078.0,6.1535373922779835,0.8545208515975447
153,01123,tallapoosa,AL,SERC,5035173000.0,0.0,2158569.180188923,0.0,2158569.180188923,0.0,0.0,1958241.1142056803,822.8,1.0,33.81174542801733,66.9659568228265,1,0,32233.82868850666,2,0,4.50832536650202,41311.0,52.25168067073959,1.7263333190499253,13381.0,161.31598387182746,2.2103612885602724
154,01127,walker,AL,SERC,490760000.0,0.0,498835.022865597,0.0,0.0,498835.022865597,0.0,452540.1640801924,1416.7,1.0,86.16546970831268,86.16546970831268,0,0,5789.268306135313,1,0,3.7626986882825793,65342.0,7.634217239533485,0.9362229714390521,18415.0,27.088516039402496,1.4485287953452983
