,Plant Code,Plant Name,State,Sector Code,Balancing Authority Name,Generation (kWh),Useful Thermal Output (MMBtu),Total Fuel Consumption (MMBtu),Fuel Consumption for Electric Generation (MMBtu),"
 Fuel Consumption for Useful Thermal Output (MMBtu)",Quantity of Fuel Consumed,Tons of CO2 Emissions,Metric Tonnes of CO2 Emissions,Aggregated Fuel Group,Utility ID,Utility Name,Zip,County,Latitude,Longitude,FIPS,tonCO2e_PET,tonCO2e_GAS,tonCO2e_COAL,tonCO2e_other,tonCO2e_sum,Establishments,NERC Region,Nameplate Capacity (MW)
1870,56259,Empire Generating Co LLC,NY,3,New York Independent System Operator,2463914000.0,0.0,18077272.0,18077272.0,0.0,17529995.0,1058089.1881271764,959892.2145760471,GAS,56480,Empire Generating Co LLC,12144,rensselaer,42.625239,-73.750021,36083,0.0,1058089.1881271764,0.0,0.0,1058089.1881271764,1.0,NPCC,653.7
1871,56260,"High Point, Pump Station Rd",NC,1,Duke Energy Carolinas,146000.0,0.0,2194.0,2194.0,0.0,354.0,176.9351291224,160.5144961647,PET,13630,North Carolina Mun Power Agny #1,27260,guilford,35.9861,-79.9497,37081,176.9351291224,0.0,0.0,0.0,176.9351291224,1.0,SERC,3.6
1872,56261,Lexington,NC,1,Duke Energy Carolinas,-58000.0,0.0,109.0,109.0,0.0,18.0,8.7903049564,7.9745123436,PET,13630,North Carolina Mun Power Agny #1,27292,davidson,35.7736,-80.2594,37057,8.7903049564,0.0,0.0,0.0,8.7903049564,1.0,SERC,3.6
1873,56262,"Gastonia, Tulip Drive",NC,1,Duke Energy Carolinas,122000.0,0.0,2362.0,2362.0,0.0,381.0,190.4834890552,172.8054876669,PET,13630,North Carolina Mun Power Agny #1,28052,gaston,35.28914,-81.205219,37071,190.4834890552,0.0,0.0,0.0,190.4834890552,1.0,SERC,5.4
1874,56263,Albemarle Prime Power Park,NC,1,Duke Energy Carolinas,168000.0,0.0,2362.0,2362.0,0.0,381.0,190.4834890552,172.8054876669,PET,13630,North Carolina Mun Power Agny #1,28127,stanly,35.407208,-80.151849,37167,190.4834890552,0.0,0.0,0.0,190.4834890552,1.0,SERC,3.6
1875,56266,WPPI Hartford DG,WI,1,"Midcontinent Independent System Operator, Inc.",7000.0,0.0,72.0,72.0,0.0,12.0,5.8064399712,5.2675677866,PET,20858,WPPI Energy,53027,washington,43.3358,-88.4097,55131,5.8064399712,0.0,0.0,0.0,5.8064399712,1.0,RFC,1.1
1876,56269,IBM West,MN,1,"Midcontinent Independent System Operator, Inc.",46000.0,0.0,591.0,591.0,0.0,101.0,47.6611947636,43.2379522486,PET,16181,Rochester Public Utilities,55901,olmsted,44.0587,-92.5119,27109,47.6611947636,0.0,0.0,0.0,47.6611947636,1.0,MRO,3.6
1877,56274,Valley Queen Cheese,SD,2,"Midcontinent Independent System Operator, Inc.",16000.0,0.0,161.0,161.0,0.0,26.0,12.9838449356,11.7788668562,PET,49988,"Valley Queen Cheese Factory, Inc.",57252,grant,45.221111,-96.637222,46051,12.9838449356,0.0,0.0,0.0,12.9838449356,1.0,MRO,4.5
1878,56283,Hargis-Hebert Electric Generating,LA,1,"Midcontinent Independent System Operator, Inc.",21668000.0,0.0,261455.0,261455.0,0.0,260154.0,15295.0107479235,13875.5427269559,GAS,50111,Lafayette Utilities System,70508,lafayette,30.1694,-91.9923,22055,0.0,15295.0107479235,0.0,0.0,15295.0107479235,1.0,SERC,100.8
1879,56284,Santa Maria EPG,CA,6,California Independent System Operator,988412.0,0.0,22630.0,22630.0,0.0,21572.0,1323.845760171,1200.9849951656,GAS,50045,Phillips 66 Company,93420,san luis obispo,35.040833,-120.636667,06079,0.0,1323.845760171,0.0,0.0,1323.845760171,1.0,WECC,5.5
1880,56288,Salem Water Plant,VA,4,"PJM Interconnection, LLC",137000.0,0.0,1344.0,1344.0,0.0,224.0,108.3868794624,98.3279320171,PET,16558,City of Salem - (VA),24153,salem city,37.2875,-80.0771,51775,108.3868794624,0.0,0.0,0.0,108.3868794624,1.0,RFC,2.0
1881,56289,Salem Street Dept,VA,4,"PJM Interconnection, LLC",139000.0,0.0,1410.0,1410.0,0.0,235.0,113.709449436,103.1565358215,PET,16558,City of Salem - (VA),24153,salem city,37.2794,-80.0447,51775,113.709449436,0.0,0.0,0.0,113.709449436,1.0,RFC,1.8
1882,56292,Hamlet Generating Facility,NC,1,Duke Energy Progress East,89773000.0,0.0,1092190.0,1092190.0,0.0,1053963.0,64013.8930216676,58073.022790227296,GAS,13683,North Carolina El Member Corp,28345,richmond,34.842311,-79.736087,37153,0.0,64013.8930216676,0.0,0.0,64013.8930216676,1.0,SERC,343.79999999999995
1883,56298,Roseville Energy Park,CA,1,Balancing Authority of Northern California,294137000.0,0.0,2467801.0,2467801.0,0.0,2368377.0,144365.3508968508,130967.3871875639,GAS,16295,City of Roseville - (CA),95678,placer,38.7928,-121.3811,06061,0.0,144365.3508968508,0.0,0.0,144365.3508968508,1.0,WECC,165.0
1884,563,South Meadow,CT,2,New England ISO,1668000.0,0.0,28974.0,28974.0,0.0,5173.0,2309.141254662,2094.8392040842,PET,4426,NAES Corp,6162,hartford,41.7495,-72.6524,09003,2309.141254662,0.0,0.0,0.0,2309.141254662,1.0,NPCC,167.2
1885,56309,Trigen St. Louis,MO,3,"Midcontinent Independent System Operator, Inc.",19528000.0,126069.0,264536.0,104956.0,159580.0,259348.0,15475.2479899512,14039.0528802968,GAS,50130,Ashley Energy LLC,63102,st louis,38.6359,-90.1809,29189,0.0,15475.2479899512,0.0,0.0,15475.2479899512,1.0,SERC,38.0
1886,56312,Shute Creek Facility,WY,7,PacifiCorp East,400335377.0,1146932.0,4842706.0,2637067.0,2205639.0,4925097.0,283296.32372314,257004.738930545,GAS,6529,Exxon Mobil Production Co,83101,lincoln,41.8805,-110.0904,56023,0.0,283296.32372314,0.0,0.0,283296.32372314,1.0,WECC,144.0
1887,56317,Raft River Geothermal Power Plant,ID,2,Bonneville Power Administration,95614000.0,0.0,326235.0,851348.0,0.0,0.0,2772.6090410116,2515.2944216743,GEO,50147,US Geothermal Inc.,83342,cassia,42.099417,-113.38245,16031,0.0,0.0,0.0,2772.6090410116,2772.6090410116,1.0,WECC,18.0
1888,56319,Wygen 2,WY,1,Western Area Power Administration - Rocky Mountain Region,730720000.0,0.0,8735362.0,8735362.0,0.0,557317.0,934915.5357005673,848149.8101248002,COAL,19545,"Black Hills Power, Inc. d/b/a",82718,campbell,44.2919,-105.3811,56005,0.0,0.0,934915.5357005673,0.0,934915.5357005673,1.0,WECC,95.0
1889,56321,Richard Burdette Geothermal,NV,2,Nevada Power Company,135616000.0,0.0,462722.0,1207526.0,0.0,0.0,3932.5846393397,3567.617381239,GEO,34691,Ormat Nevada Inc,89521,washoe,39.390843,-119.754593,32031,0.0,0.0,0.0,3932.5846393397,3932.5846393397,1.0,WECC,30.0
1890,56325,Delta Power,AK,1,Balancing Authority Not Reported,-133000.0,0.0,944.0,944.0,0.0,171.0,76.1288796224,69.0636665358,PET,7353,Golden Valley Elec Assn Inc,99737,southeast fairbanks,64.028056,-145.719444,02240,76.1288796224,0.0,0.0,0.0,76.1288796224,1.0,ASCC,23.1
1891,56326,Mustang Station Unit 4,TX,1,Southwest Power Pool,1757444000.0,0.0,19333757.0,19333757.0,0.0,19123401.0,1131016.89052701,1026051.79218635,GAS,7349,"Golden Spread Electric Cooperative, Inc",79323,yoakum,32.974554,-102.743607,48501,0.0,1131016.89052701,0.0,0.0,1131016.89052701,1.0,MRO,510.0
1892,56328,Harry D Mattison Gas Plant,AR,1,Southwest Power Pool,155985000.0,0.0,1894615.0,1894615.0,0.0,1821745.0,110834.203928695,100548.130208378,GAS,17698,Southwestern Electric Power Co,72770,washington,36.1855,-94.2841,05143,0.0,110834.203928695,0.0,0.0,110834.203928695,1.0,MRO,349.0
1893,56329,Campbell Industrial Park,HI,1,Balancing Authority Not Reported,93751967.0,0.0,1601663.0,1601663.0,0.0,280879.0,129166.111994334,117178.728108804,PET,19547,Hawaiian Electric Co Inc,96707,honolulu,21.3025,-158.101667,15003,129166.111994334,0.0,0.0,0.0,129166.111994334,1.0,HICC,113.0
1894,56339,Albemarle Hospital Unit,NC,1,Duke Energy Carolinas,132000.0,0.0,1519.0,1519.0,0.0,245.0,122.4997543924,111.1310481651,PET,13630,North Carolina Mun Power Agny #1,28001,stanly,35.3636,-80.1939,37167,122.4997543924,0.0,0.0,0.0,122.4997543924,1.0,SERC,1.8
1895,56340,Cherryville City Hall,NC,1,Duke Energy Carolinas,63000.0,0.0,969.0,969.0,0.0,156.0,78.1450046124,70.8926831284,PET,13630,North Carolina Mun Power Agny #1,28021,gaston,35.3778,-81.38,37071,78.1450046124,0.0,0.0,0.0,78.1450046124,1.0,SERC,1.8
1896,56341,Lincolnton High School,NC,1,Duke Energy Carolinas,74000.0,0.0,1079.0,1079.0,0.0,174.0,87.0159545684,78.9403561357,PET,13630,North Carolina Mun Power Agny #1,28092,lincoln,35.477415,-81.262259,37109,87.0159545684,0.0,0.0,0.0,87.0159545684,1.0,SERC,1.8
1897,56342,Maiden Community Center,NC,1,Duke Energy Carolinas,84000.0,0.0,1128.0,1128.0,0.0,182.0,90.9675595488,82.5252286572,PET,13630,North Carolina Mun Power Agny #1,28650,catawba,35.5772,-81.2081,37035,90.9675595488,0.0,0.0,0.0,90.9675595488,1.0,SERC,1.8
1898,56343,Monroe Middle School,NC,1,Duke Energy Carolinas,46000.0,0.0,780.0,780.0,0.0,126.0,62.903099688,57.0653176885,PET,13630,North Carolina Mun Power Agny #1,28112,union,34.973274,-80.540038,37179,62.903099688,0.0,0.0,0.0,62.903099688,1.0,SERC,1.8
1899,56344,Morganton Station 5,NC,1,Duke Energy Carolinas,-31000.0,0.0,56.0,56.0,0.0,9.0,4.5161199776,4.0969971674,PET,13630,North Carolina Mun Power Agny #1,28655,burke,35.729,-81.748075,37023,4.5161199776,0.0,0.0,0.0,4.5161199776,1.0,SERC,1.8
1900,56345,Pineville Delivery 2,NC,1,Duke Energy Carolinas,-37000.0,0.0,37.0,37.0,0.0,6.0,2.9838649852,2.706944557,PET,13630,North Carolina Mun Power Agny #1,28134,mecklenburg,35.0767,-80.8816,37119,2.9838649852,0.0,0.0,0.0,2.9838649852,1.0,SERC,1.8
1901,56346,Bear Valley Power Plant,CA,1,California Independent System Operator,385000.0,0.0,7580.0,7580.0,0.0,7580.0,443.426905086,402.2742493749,GAS,54710,Golden State Water Company,92315,san bernardino,34.2506,-116.9025,06071,0.0,443.426905086,0.0,0.0,443.426905086,1.0,WECC,8.4
1902,56348,Laverne Diesel Generating Plant,OK,1,Southwest Power Pool,35000.0,0.0,377.0,377.0,0.0,68.0,30.4031648492,27.5815702161,PET,10777,Town of Laverne - (OK),73848,harper,36.7106,-99.8906,40059,30.4031648492,0.0,0.0,0.0,30.4031648492,1.0,MRO,4.0
1903,56349,Quail Run Energy Center,TX,2,"Electric Reliability Council of Texas, Inc.",2202069000.0,0.0,18896541.0,18896541.0,0.0,18171231.0,1105439.9330423032,1002848.5285696359,GAS,56766,CER Quail Run Energy Partners LP,79766,ector,31.8414,-102.315,48135,0.0,1105439.9330423032,0.0,0.0,1105439.9330423032,1.0,TRE,550.4
1904,56350,Colorado Bend Energy Center,TX,2,"Electric Reliability Council of Texas, Inc.",2110465000.0,0.0,17478795.0,17478795.0,0.0,17301731.0,1022502.3709080007,927608.0657788275,GAS,56765,CER Colorado Bend Energy Partners LP,77488,wharton,29.2878,-96.0683,48481,0.0,1022502.3709080007,0.0,0.0,1022502.3709080007,1.0,TRE,580.1
1905,56356,Clearwater Power Plant,CA,1,California Independent System Operator,8252760.0,5544.0,75161.0,63105.0,12056.0,72340.0,4396.8878117637,3988.8304561042,GAS,16088,City of Riverside - (CA),92880,riverside,33.8912,-117.6085,06065,0.0,4396.8878117637,0.0,0.0,4396.8878117637,1.0,WECC,49.0
1906,56365,Danville Westover Plant,VA,1,"PJM Interconnection, LLC",82000.0,0.0,1150.0,1150.0,0.0,199.0,92.74174954,84.1347632586,PET,4794,City of Danville - (VA),24541,danville city,36.6114,-79.4631,51590,92.74174954,0.0,0.0,0.0,92.74174954,1.0,RFC,1.8
1907,56367,Electric Avenue Facility,VA,1,"PJM Interconnection, LLC",292000.0,0.0,2944.0,2944.0,0.0,475.0,237.4188788224,215.3849939421,PET,4619,Town of Culpeper- (VA),22701,culpeper,38.28,-77.59,51047,237.4188788224,0.0,0.0,0.0,237.4188788224,1.0,SERC,6.9
1908,56368,Water Treatment Plant Generators,VA,1,"PJM Interconnection, LLC",5000.0,0.0,60.0,60.0,0.0,10.0,4.838699976,4.3896398222,PET,11560,City of Manassas - (VA),20155,prince william,38.760695,-77.62089,51153,4.838699976,0.0,0.0,0.0,4.838699976,1.0,SERC,1.8
1909,56374,Robert Mueller Energy Center,TX,1,"Electric Reliability Council of Texas, Inc.",27555000.0,20473.0,386696.0,318456.0,68240.0,381575.0,22625.8764665637,20526.060479509797,GAS,1015,Austin Energy,78723,travis,30.304994,-97.707675,48453,0.0,22625.8764665637,0.0,0.0,22625.8764665637,1.0,TRE,6.1
1910,56397,Hunlock Unit 4,PA,2,"PJM Interconnection, LLC",19446000.0,0.0,193858.0,193858.0,0.0,188213.0,11340.6138477786,10288.1373925235,GAS,61319,"Hunlock Energy, LLC",18621,luzerne,41.2025,-76.068333,42079,0.0,11340.6138477786,0.0,0.0,11340.6138477786,1.0,RFC,44.0
1911,564,Stanton Energy Center,FL,1,Florida Municipal Power Pool,6126300663.0,0.0,60301945.0,60301945.0,0.0,16264884.0,5549784.227143403,5034731.223027667,COAL,14610,Orlando Utilities Comm,32831,orange,28.4822,-81.1678,12095,0.0,0.0,5549784.227143403,0.0,5549784.227143403,1.0,SERC,1262.0
1912,56400,Treasure Coast Energy Center,FL,1,Florida Municipal Power Pool,1787745000.0,0.0,12944579.0,12944579.0,0.0,12629729.0,757252.586228394,686975.039670139,GAS,6616,Fort Pierce Utilities Authority,34981,st lucie,27.383889,-80.3775,12111,0.0,757252.586228394,0.0,0.0,757252.586228394,1.0,SERC,411.4
1913,56405,Nevada Solar One,NV,2,Nevada Power Company,2307000.0,0.0,29088.0,29088.0,0.0,27938.0,1701.6361233696,1543.714164356,GAS,55744,Acciona Solar Power,89005,clark,35.799798,-114.98173,32003,0.0,1701.6361233696,0.0,0.0,1701.6361233696,1.0,WECC,75.7
1914,56407,West County Energy Center,FL,1,Florida Power & Light Co.,21486002000.0,0.0,149223333.0,149223333.0,0.0,146239957.0,8732124.120112596,7921731.035210559,GAS,6452,Florida Power & Light Co,33470,palm beach,26.6986,-80.3747,12099,0.0,8732124.120112596,0.0,0.0,8732124.120112596,1.0,SERC,4263.0
1915,56421,PS ST-8 Engine No 1,OH,1,"PJM Interconnection, LLC",4900.0,0.0,108.0,108.0,0.0,18.0,8.7096599568,7.9013516799,PET,4065,City of Columbus - (OH),43223,franklin,39.961419,-83.049072,39049,8.7096599568,0.0,0.0,0.0,8.7096599568,1.0,RFC,2.0
1916,56422,ST-1/1A Engine No 1,OH,1,"PJM Interconnection, LLC",1960.0,0.0,18.0,18.0,0.0,3.0,1.4516099928,1.3168919467,PET,4065,City of Columbus - (OH),43215,franklin,39.95,-83.015833,39049,1.4516099928,0.0,0.0,0.0,1.4516099928,1.0,RFC,1.3
1917,56423,Dodge Park Engine No 1,OH,1,"PJM Interconnection, LLC",5880.0,0.0,120.0,120.0,0.0,20.0,9.677399952,8.7792796444,PET,4065,City of Columbus - (OH),43215,franklin,39.952367,-83.014425,39049,9.677399952,0.0,0.0,0.0,9.677399952,1.0,RFC,2.0
1918,56445,Spindle Hill Energy Center,CO,2,Public Service Company of Colorado,270184000.0,0.0,3051930.0,3051930.0,0.0,2686240.0,178536.658896981,161967.394445233,GAS,49893,Invenergy Services LLC,80530,weld,40.092192,-104.887844,08123,0.0,178536.658896981,0.0,0.0,178536.658896981,1.0,WECC,420.0
1919,56456,Plum Point Energy Station,AR,2,"Midcontinent Independent System Operator, Inc.",3944609000.0,0.0,38459707.0,38459707.0,0.0,2230331.0,4117742.3663960914,3735591.369315144,COAL,58905,NRG Energy Services - Plum Point,72370,mississippi,35.6644,-89.9489,05093,0.0,0.0,4117742.3663960914,0.0,4117742.3663960914,1.0,SERC,720.0
1920,56458,Hobbs Generating Station,NM,2,Southwest Power Pool,3364279000.0,0.0,25139190.0,25139190.0,0.0,24584293.0,1470632.3506687158,1334148.9165097652,GAS,54874,Lea Power Partners LLC,88242,lea,32.728333,-103.309444,35025,0.0,1470632.3506687158,0.0,0.0,1470632.3506687158,1.0,MRO,665.6
1921,56462,Geneva Generation Facility,IL,1,"PJM Interconnection, LLC",4140000.0,0.0,35078.0,35078.0,0.0,36015.0,2052.0486776526,1861.6063482288,GAS,7096,City of Geneva- (IL),60134,kane,41.8911,-88.2711,17089,0.0,2052.0486776526,0.0,0.0,2052.0486776526,1.0,RFC,29.5
1922,56467,Russell City Energy Center,CA,2,California Independent System Operator,884964000.0,0.0,6834798.0,6834798.0,0.0,6554614.0,399832.8923519759,362726.020459019,GAS,54890,Russell City Energy Company LLC,94545,alameda,37.63466,-122.13381,06001,0.0,399832.8923519759,0.0,0.0,399832.8923519759,1.0,WECC,655.0
1923,56471,McGrath Peaker,CA,1,California Independent System Operator,19740000.0,0.0,198800.0,198800.0,0.0,192262.0,11629.71882996,10550.4117118389,GAS,17609,Southern California Edison Co,93035,ventura,34.205556,-119.246944,06111,0.0,11629.71882996,0.0,0.0,11629.71882996,1.0,WECC,49.8
1924,56472,Grapeland Hybrid,CA,1,California Independent System Operator,6993000.0,0.0,96388.0,96388.0,0.0,92593.0,5638.6586447796,5115.3575657984,GAS,17609,Southern California Edison Co,91730,san bernardino,34.0903,-117.5343,06071,0.0,5638.6586447796,0.0,0.0,5638.6586447796,1.0,WECC,59.8
1925,56473,Mira Loma Peaker,CA,1,California Independent System Operator,16605000.0,0.0,171485.0,171485.0,0.0,164573.0,10031.8024826745,9100.79151109,GAS,17609,Southern California Edison Co,91761,san bernardino,34.0053,-117.5604,06071,0.0,10031.8024826745,0.0,0.0,10031.8024826745,1.0,WECC,49.8
1926,56474,Barre Peaker,CA,1,California Independent System Operator,18884000.0,0.0,195473.0,195473.0,0.0,188318.0,11435.0906883741,10373.8462200618,GAS,17609,Southern California Edison Co,90680,orange,33.8073,-117.9832,06059,0.0,11435.0906883741,0.0,0.0,11435.0906883741,1.0,WECC,49.8
1927,56475,Center Hybrid,CA,1,California Independent System Operator,10361000.0,0.0,127881.0,127881.0,0.0,123916.0,7480.9862861877,6786.7062380366,GAS,17609,Southern California Edison Co,90650,los angeles,33.9296,-118.1046,06037,0.0,7480.9862861877,0.0,0.0,7480.9862861877,1.0,WECC,59.8
1928,56476,Gateway Generating Station,CA,1,California Independent System Operator,2872858000.0,0.0,20666951.0,20666951.0,0.0,19801681.0,1209008.1951838995,1096805.0396297725,GAS,14328,Pacific Gas & Electric Co.,94509,contra costa,38.0175,-121.7587,06013,0.0,1209008.1951838995,0.0,0.0,1209008.1951838995,1.0,WECC,619.7
1929,56478,MJMEUC Generating Station #1,MO,1,"Midcontinent Independent System Operator, Inc.",111968000.0,643221.0,1259821.0,475405.0,784416.0,1230295.0,73699.0141150857,66859.3070081518,GAS,12670,Missouri Jnt Muni.Pwr Elec. Ut. Comm.,63352,audrain,39.251076,-91.640071,29007,0.0,73699.0141150857,0.0,0.0,73699.0141150857,1.0,SERC,13.3
1930,56480,Marshfield Utilities Gas Plant,WI,1,"Midcontinent Independent System Operator, Inc.",970000.0,0.0,11126.0,11126.0,0.0,10730.0,650.8664572542,590.4621765891,GAS,11740,City of Marshfield - (WI),54449,wood,44.634722,-90.134444,55141,0.0,650.8664572542,0.0,0.0,650.8664572542,1.0,MRO,60.4
1931,56482,Black Mountain Generating Station,AZ,1,Tucson Electric Power,98009000.0,0.0,1007101.0,1007101.0,0.0,989295.0,58914.9973006617,53447.3349366431,GAS,19728,"UNS Electric, Inc",86413,mohave,35.0361,-114.1594,04015,0.0,58914.9973006617,0.0,0.0,58914.9973006617,1.0,WECC,121.0
1932,56489,Elkins Generating Center,AR,1,Southwest Power Pool,13825000.0,0.0,159007.0,159007.0,0.0,159007.0,9301.8445774419,8438.5780435833,GAS,807,Arkansas Electric Coop Corp,72727,washington,35.9714,-94.0014,05143,0.0,9301.8445774419,0.0,0.0,9301.8445774419,1.0,MRO,66.0
1933,56497,Goodman Energy Center,KS,1,Southwest Power Pool,103269000.0,0.0,950349.0,950349.0,0.0,875899.0,55595.0284725033,50435.4789735129,GAS,12524,Midwest Energy Inc,67601,ellis,38.9303,-99.3617,20051,0.0,55595.0284725033,0.0,0.0,55595.0284725033,1.0,MRO,103.5
1934,565,Torrington Terminal,CT,2,New England ISO,95000.0,0.0,1535.0,1535.0,0.0,271.0,122.334914955,110.9815068085,PET,22379,Connecticut Jet Power LLC,6790,litchfield,41.776109,-73.120886,09005,122.334914955,0.0,0.0,0.0,122.334914955,1.0,NPCC,21.8
1935,56500,Western 102 Power Plant,NV,6,Nevada Power Company,309793000.0,0.0,2750024.0,2750024.0,0.0,2639089.0,160875.2811652,145945.097673229,GAS,55710,Nevada Gold Mines,89434,storey,39.5603,-119.5108,32029,0.0,160875.2811652,0.0,0.0,160875.2811652,1.0,WECC,118.60000000000001
1936,56502,Emporia Energy Center,KS,1,Southwest Power Pool,701397000.0,0.0,7458493.0,7458493.0,0.0,7458493.0,436318.795197308,395825.814385655,GAS,22500,"Evergy Kansas Central, Inc",66801,lyon,38.445883,-96.065247,20111,0.0,436318.795197308,0.0,0.0,436318.795197308,1.0,MRO,730.2
1937,56503,Riley Generating Station,MI,1,"Midcontinent Independent System Operator, Inc.",1774000.0,0.0,20483.0,20483.0,0.0,19983.0,1198.2471367911,1087.042671497,GAS,21158,City of Zeeland - (MI),49464,ottawa,42.8333,-86.0053,26139,0.0,1198.2471367911,0.0,0.0,1198.2471367911,1.0,RFC,10.0
1938,56504,Municipal Power Plant,MI,1,"Midcontinent Independent System Operator, Inc.",136000.0,0.0,1541.0,1541.0,0.0,1503.0,90.1478708097,81.7816119112,GAS,21158,City of Zeeland - (MI),49464,ottawa,42.8129,-86.0335,26139,0.0,90.1478708097,0.0,0.0,90.1478708097,1.0,RFC,2.0
1939,56505,Jonesboro City Water & Light Plant,AR,1,"Midcontinent Independent System Operator, Inc.",27266000.0,0.0,291606.0,291606.0,0.0,283437.0,17126.1096864704,15536.7047867825,GAS,9879,City Water and Light Plant,72403,craighead,35.848561,-90.725377,05031,0.0,17126.1096864704,0.0,0.0,17126.1096864704,1.0,SERC,224.3
1940,56509,Tesoro SLC Cogeneration Plant,UT,7,PacifiCorp East,177731060.0,13908.0,2072792.0,2026431.0,46361.0,1974056.0,121257.485679026,110004.069381317,GAS,54911,Tesoro Refng Marketing Co Mntn Region,84103,salt lake,40.7931,-111.9038,49035,0.0,121257.485679026,0.0,0.0,121257.485679026,1.0,WECC,30.4
1941,56513,Whitemarsh Central Utility Plant,PA,2,"PJM Interconnection, LLC",324000.0,0.0,3629.0,3629.0,0.0,3592.0,212.2950182793,192.5927771744,GAS,57249,EPP Renewable Energy,19444,montgomery,40.0975,-75.2428,42091,0.0,212.2950182793,0.0,0.0,212.2950182793,1.0,RFC,1.6
1942,56516,Plains End II LLC,CO,2,Public Service Company of Colorado,6413000.0,0.0,59321.0,59321.0,0.0,55440.0,3470.2542792357,3148.1940299698,GAS,15142,Plains End Operating Services LLC,80007,jefferson,39.8586,-105.2256,08059,0.0,3470.2542792357,0.0,0.0,3470.2542792357,1.0,WECC,117.60000000000001
1943,56517,West Diesel Generation Unit,IA,1,"Midcontinent Independent System Operator, Inc.",1000.0,0.0,18.0,18.0,0.0,3.0,1.4516099928,1.3168919467,PET,15180,City of Pocahontas - (IA),50574,pocahontas,42.730291,-94.664394,19151,1.4516099928,0.0,0.0,0.0,1.4516099928,1.0,MRO,4.0
1944,56518,South Energy Center,FL,1,Gainesville Regional Utilities,33431000.0,175255.0,427529.0,205689.0,221840.0,417100.0,25010.2719399093,22689.1698629314,GAS,6909,Gainesville Regional Utilities,32608,alachua,29.6383,-82.34,12001,0.0,25010.2719399093,0.0,0.0,25010.2719399093,1.0,SERC,11.5
